اكيد	33777	0.0531003344377	0.0381052290953	POS
الزانيه	311	-6.80194473803e-05	0.0421161904762	NEG
مؤلم	5577	0.0258848151044	0.0438376101431	NEG
مرح	19511	0.0568226809733	0.0299483497758	POS
مجتمع	25370	0.0236807153588	0.0505257580416	NEG
ديوس	180	0.0105698107799	0.0259155278424	NEG
جامده حبيتها	1	0	0.0259155278424	NEG
رزل	350	0.0134929776007	0.0339996675269	NEG
جميله	34187	0.0935937144012	0.00769571725086	POS
جحلوط	25	0.00757013162344	0.0292672175272	NEG
منحط	1045	-0.00533261186093	0.044997286015	NEG
وسم	18726	0.0471252026627	0.0335043245436	POS
الكلب	10652	0.00554961709163	0.056515180396	NEG
عدائي	623	0.025085408498	0.0280610290564	NEG
مؤدب	1194	0.0347395084618	0.024685130083	POS
كانت سيس	1	0	0.024685130083	NEG
اديته اعذار	0	0	0	NEG
بنت الزواني	6	-0.0160385648774	0.0442836089014	NEG
مقرف	1996	0.00543112200479	0.0473060589519	NEG
مخيف	1442	0.0248720805517	0.0348688621901	NEG
محبوب	2890	0.0455291066798	0.0191393590504	POS
والله بشتم	0	0	0	NEG
كلب	18588	0.0127481422584	0.0594737695394	NEG
فاسق	838	0.00227853597427	0.0406581625607	NEG
عاقل ومحترم	0	0	0	NEG
فيه حالات	81	0.0200830238133	0.0149882196865	POS
قدير	11507	0.0907256388262	-0.020041197693	POS
طموح	8705	0.0523259107073	0.0249202887283	POS
تاني	42664	0.0278089668737	0.059947141347	NEG
هيجننوني	17	-0.0145068901006	0.0471998010778	NEG
بهيمة	4	0	0.0471998010778	NEG
جدعه و	164	0.0508865182263	0.00384822517004	POS
كنت بحبه	18	0.0223335735792	0.0276307420268	NEG
شرموطه	1940	-0.052378436167	0.0666168701415	NEG
متعب	4602	0.037798804002	0.0298269738938	POS
بجحه	241	0.0148869423255	0.0268423159732	NEG
اذلف	830	0.0341364193559	0.0223562877318	POS
مسليني	125	0.0508301693811	0.00682044485458	POS
اتسجنو	78	-0.0293534745509	0.0323535386648	NEG
فلقتين	36	0.00979748954358	0.0149334326052	NEG
هييييييح	29	0.0328307658547	0.0168270465205	POS
هتموت	363	0.0154627500877	0.0305219154158	NEG
متخلف	4654	0.01662071924	0.043952693888	NEG
مجيد	2835	0.0483508592115	0.0200599539867	POS
عصبيه	1337	0.0218726720495	0.0370683490645	NEG
عمتي مريضه	1	0.0218726720495	0	POS
وطنيه	6862	0.0246414561681	0.0394286683025	NEG
متخوبق	0	0	0	NEG
مريض مريض	2	0.01503590798	-0.0014042824146	POS
وثوري بحترمك	0	0	0	NEG
